Step,Value
3600,0.017222221940755844
7200,0.018333332613110542
10800,0.0192592591047287
14400,0.017638888210058212
18000,0.01738888956606388
21600,0.017500000074505806
25200,0.016944443807005882
27943,0.016748379915952682
28264,0.01677045039832592
28423,0.01681736670434475
28646,0.01672135666012764
28799,0.016736691817641258
28943,0.01672252267599106
29060,0.01672401838004589
30913,0.01695079728960991
31932,0.016879620030522346
32053,0.016909493133425713
35653,0.017025215551257133
35737,0.016985196620225906
35823,0.01700025051832199
35917,0.017039284110069275
36006,0.017024939879775047
36093,0.017011608928442
36175,0.01700069196522236
36267,0.01698513887822628
36352,0.017055457457900047
36438,0.017070092260837555
36532,0.017053542658686638
36621,0.017148630693554878
36714,0.017132429406046867
36802,0.017172979190945625
36883,0.017162378877401352
36964,0.01720592938363552
37046,0.017194839194417
37134,0.017154090106487274
37213,0.017198290675878525
37299,0.01721225678920746
37391,0.01722339540719986
37471,0.017213311046361923
37554,0.017255153506994247
37635,0.01729772798717022
37710,0.017289843410253525
37789,0.017280161380767822
37872,0.017321504652500153
37954,0.017310427501797676
38036,0.017273109406232834
38117,0.017288872972130775
38200,0.017251309007406235
38284,0.017213458195328712
38376,0.017250364646315575
38453,0.017397861927747726
38529,0.017441406846046448
38612,0.017429813742637634
38703,0.017388833686709404
38789,0.017401840537786484
38876,0.017388619482517242
38958,0.017377689480781555
39044,0.017365023493766785
39115,0.0173335038125515
39198,0.017373334616422653
39274,0.017416102811694145
39355,0.017405666410923004
39437,0.017420189455151558
39524,0.017407145351171494
39608,0.017370227724313736
39696,0.017356911674141884
39778,0.017321132123470306
39860,0.0173356756567955
39940,0.017351025715470314
40025,0.01738913170993328
40100,0.017406484112143517
40192,0.017491042613983154
40272,0.017530791461467743
40350,0.01754646748304367
40429,0.017536915838718414
40514,0.01759885437786579
40591,0.017590105533599854
40665,0.01755809597671032
40752,0.01759422942996025
40839,0.017581233754754066
40926,0.01756829395890236
41005,0.017583221197128296
41087,0.017572468146681786
41162,0.017540449276566505
41240,0.01755577139556408
41329,0.017590554431080818
41414,0.017578596249222755
41501,0.017589937895536423
41581,0.017580144107341766
41664,0.017593126744031906
41734,0.017611538991332054
41822,0.017670126631855965
41900,0.017661098390817642
41976,0.017629120498895645
42063,0.017616432160139084
42148,0.017604630440473557
42224,0.01759662665426731
42302,0.017564181238412857
42381,0.01757863163948059
42463,0.017568236216902733
42542,0.017559118568897247
42614,0.017552915960550308
42695,0.017519615590572357
42764,0.01753811538219452
42847,0.01752748154103756
42916,0.017522601410746574
43001,0.017534475773572922
43081,0.01752512715756893
43166,0.01749061793088913
43254,0.01750127226114273
43321,0.017474204301834106
43398,0.017466243356466293
43490,0.017475280910730362
43575,0.01746414229273796
43670,0.017426149919629097
43758,0.017436811700463295
43846,0.01744742877781391
43921,0.01746317185461521
43999,0.01745494268834591
